pair,date,direction,abs_z,z_velocity,spread_vol,half_life,spread_slope,corr_recent,beta,coint_pvalue,market_vol,ret_a_5d,ret_b_5d,mom_a_252,mom_b_252,mom_rel,corr_baseline,corr_change,comembership,coint_recent_pvalue,vol_ratio,sector_dispersion,detach_max,adf_stat,hurst,vix_level,vix_change,vol_spike_max,n_pairs_extreme,z_rank,reverted,reverted_5,reverted_20,reverted_safe
CAT/URI,2025-09-18,1,2.6420546057374388,2.255408822584808,0.029294467115498303,29.82666770008175,0.019447295488154093,0.41799004857278543,0.437,0.0041,0.005425537292267456,0.07925421466543092,-0.01766256145255607,0.3098616911662653,0.2482436312789904,0.06161805988727487,0.7171572532958254,-0.2991672047230399,0.7936507936507936,0.16741818460623287,0.7377771502871068,0.04969244332575853,0.2056952042732112,-0.44080742146868085,0.36681193039798193,8.612773442547871,-0.75735716521028,1.091731406096226,9,0.9622641509433962,0,0,0,0
MS/URI,2025-09-19,1,2.1078941417557453,1.209705658334441,0.02653032048700089,25.886581202445583,0.007909750548991842,0.31631177779391084,0.53,0.0063,0.005426892898510338,0.02225818662828516,0.0037456254430150437,0.5004642594645876,0.20816548214141672,0.2922987773231709,0.6789758495242028,-0.3626640717302919,0.6111111111111112,0.24829616326699122,0.5520473205999598,0.06519676342807285,0.21390853788434316,-1.4409465608564258,0.285245864739813,8.614925400744507,-0.4703006372252858,1.052031773692756,9,0.8679245283018868,1,0,1,1
TXN/KLAC,2025-09-22,-1,2.0749690077960685,-0.20262288904369874,0.07637665819023846,34.67928742879925,-0.007787913137613693,0.07527589278718291,0.451,0.0164,0.00534230682020354,0.007936871894960618,0.07997819608950074,-0.08139069055446502,0.391718590487824,-0.473109281042289,0.5805519280627732,-0.5052760352755903,0.6507936507936508,0.22094402767611482,1.0633521336234943,0.11958514262634187,0.5624419121784008,-1.2822550691246435,0.5142213146940477,8.480649164197693,-1.7739375749694215,1.0973270898037522,8,0.8490566037735849,0,0,0,0
AMZN/AAPL,2025-09-22,-1,2.480558871681726,-1.9876348018528176,0.022724015484327658,23.80268888751016,-0.01283215320510805,0.3205901041429913,0.419,0.0284,0.00534230682020354,-0.016555895133954834,0.07869640702715053,0.19966573098927842,0.15337406210978255,0.04629166887949587,0.5808064657988503,-0.26021636165585904,0.5714285714285714,0.49565059237328535,1.170477900200722,0.08183593585596828,0.40957781907512,-1.804747079758702,0.3135873970559246,8.480649164197693,-1.7739375749694215,1.1849270476493423,8,0.9433962264150944,0,0,0,0
PH/APH,2025-09-23,-1,2.423312784594891,0.043366651034395076,0.03775793432521807,310.2445925228556,-0.004500449868474319,0.1764635266864077,0.848,0.0475,0.00440830409242176,0.008083303344661452,0.05204902480224938,0.20402035489318582,0.6606022726154084,-0.45658191772222256,0.6199045759956249,-0.4434410493092172,0.5079365079365079,0.2055596525527123,0.8473808835578241,0.050227462847713754,0.31197127741931235,-2.1012193408109288,0.3863269228045922,6.997965799257765,-3.5678642379026897,1.0702473450749108,5,0.9433962264150944,0,0,0,0
AEP/XEL,2025-09-24,-1,4.15472762627297,-2.358187711514936,0.020173220442152456,19.700309035648015,-0.010220221826176682,0.5283503137048822,0.947,0.0018,0.004081618842679188,0.012569433181887746,0.07845067722323051,0.09990728201950105,0.22757309435776119,-0.12766581233826013,0.6067763533282722,-0.07842603962339001,0.9761904761904762,0.5725318542663427,0.8072282414894433,0.034769125333236485,0.09830748420598456,-0.9940618800262622,0.4200806262107324,6.4793690425706405,-4.007518889039119,0.9847961293201151,8,0.9811320754716981,0,0,0,0
CAT/BLK,2025-09-24,1,2.5007057205811476,-0.1369496807830961,0.03741534092044977,48.183055662324705,0.003995634200521614,0.4833746277530666,0.687,0.022,0.004081618842679188,0.041572643805796616,-0.0033633378384525514,0.2576827315226877,0.21467674593355301,0.04300598558913471,0.6210749202342176,-0.137700292481151,0.9047619047619048,0.16330067552215366,1.0361417948741507,0.04819903949329341,0.1841310524313452,-0.33668828105286996,0.3614789369272857,6.4793690425706405,-4.007518889039119,0.9586614354997379,8,0.9433962264150944,0,0,0,0
PEG/XEL,2025-09-24,-1,2.287366292712027,-1.1459711001466102,0.02914811326900608,28.137623770886826,-0.006612610874362882,0.40772983283482317,0.62,0.0336,0.004081618842679188,0.024198204990240058,0.07845067722323051,-0.020939680282535456,0.22757309435776119,-0.24851277464029664,0.456773744505064,-0.04904391167024086,0.5873015873015873,0.10225527112352623,0.9562497726057858,0.034769125333236485,0.09596816836990207,-1.6385821306860961,0.4615374443576165,6.4793690425706405,-4.007518889039119,0.9847961293201151,8,0.9245283018867925,0,0,0,0
AMZN/GOOGL,2025-09-24,-1,2.070027595022995,0.07458771667097608,0.08753450539106239,37.67133288189356,-0.010295534328600541,0.2636602867448593,0.826,0.0359,0.004081618842679188,-0.050516409668520446,-0.009624098662043501,0.13917176961430666,0.4169921121948805,-0.27782034258057386,0.5940346064331277,-0.33037431968826836,0.5317460317460317,0.5459872683123062,1.1124754617208295,0.07123861632241844,0.4492818623179978,0.17441694307380737,0.46349447599495086,6.4793690425706405,-4.007518889039119,1.2354125684644492,8,0.8679245283018868,0,0,0,0
CAT/GS,2025-09-24,1,2.02317286283107,0.352253876743408,0.02956488371686803,49.24469794350181,0.0038349183710096983,0.48853286613363023,0.576,0.0003,0.004081618842679188,0.041572643805796616,-0.0022562076234731165,0.2576827315226877,0.4838404090521031,-0.2261576775294154,0.7271270407316294,-0.23859417459799914,0.8095238095238095,0.7774844535988121,1.0756652860369964,0.04819903949329341,0.1841310524313452,-0.6746932267704706,0.3669410776899182,6.4793690425706405,-4.007518889039119,0.9586614354997379,8,0.8490566037735849,0,0,0,0
PH/C,2025-09-25,-1,2.1821664339343045,-0.09142227300332406,0.024233727189872392,56.614369554280884,-0.0019305427384218028,0.37934406508184365,0.818,0.0294,0.004264781808026271,-0.014152811615263161,-0.002933717887541043,0.19574741329311518,0.5198544801659493,-0.3241070668728341,0.7680252793146379,-0.3886812142327943,0.6904761904761905,0.3931379344564785,0.9427780022933737,0.04797721724370455,0.3110038630936285,-0.2895925960890006,0.3925667972294285,6.770131235993953,-3.762976189103818,0.8020356414485662,7,0.9245283018867925,1,1,1,1
MCO/SPGI,2025-09-25,1,2.0572127355083847,0.3310800898399868,0.016662673322379588,8.24454807858333,0.005531747630743121,0.855821312661078,0.981,0.0405,0.004264781808026271,-0.020168045464617812,-0.04606249966539,-0.005867135479476815,-0.06472588800809209,0.05885875252861528,0.8895129876040664,-0.033691674942988414,1.0,0.07293739612322299,0.9997377424292807,0.05199181224127927,0.38864048510374116,-2.3582883730587882,0.338602527691784,6.770131235993953,-3.762976189103818,1.2777746634198863,7,0.8867924528301887,0,0,0,0
EOG/FANG,2025-09-26,-1,2.392791070415713,-0.8748813908644963,0.026568739242780644,26.334518472791046,-0.011957327665138977,0.7978525594304762,1.063,0.0467,0.004712319432833992,0.01122981504513021,0.05961752289994493,-0.0548164520797787,-0.19769553585725053,0.14287908377747183,0.8456290649521019,-0.04777650552162571,0.9841269841269841,0.044742288404049764,0.7939816878287472,0.05812729016764406,0.05192665155852971,-2.398075602507881,0.3957108408869553,7.4805751905454105,-2.783827850758666,1.1052612369628503,6,0.9433962264150944,0,0,0,0
MS/URI,2025-09-29,1,2.0483431017541167,0.39112704581195223,0.029552039371877326,21.00606393230988,0.0025176186123584215,0.3297384735791223,0.53,0.0063,0.00471242556695555,0.0027962373331362755,0.0004981099006826639,0.4835192397709456,0.17153411565431664,0.31198512411662893,0.683004408464484,-0.3532659348853617,0.5634920634920635,0.11811608780308991,0.5577161711255524,0.04728933139465668,0.2183254273841,-2.6967747928708925,0.43250634227125057,7.480743673240167,-2.0354401462867893,1.0272101427686302,6,0.8867924528301887,1,1,1,1
AMZN/AAPL,2025-09-29,-1,2.1277096249965437,0.8297210619671991,0.03309161684764742,23.73368283925802,0.0006033080215498726,0.3482141469117985,0.419,0.0284,0.00471242556695555,-0.024278678862598824,-0.006464126391678704,0.14319086694643612,0.12149802729154757,0.02169283965488855,0.5763273404983067,-0.22811319358650817,0.5555555555555556,0.5190611464113759,1.1722576767860269,0.07306536316410465,0.43505243229749496,-2.0407708522620065,0.3498634687246576,7.480743673240167,-2.0354401462867893,1.2830194695896988,6,0.9433962264150944,0,0,0,0
CAT/URI,2025-09-30,1,2.039538685974215,0.17228217640889354,0.039188917510571145,53.37616020548754,0.002461218094796479,0.40204074192459643,0.437,0.0041,0.004736847234161919,0.012420968769473184,-0.0005864612910189138,0.21493132082091293,0.18211941812914123,0.0328119026917717,0.7242434500815033,-0.3222027081569068,0.7301587301587301,0.3277109298547827,0.7174400681842957,0.05312855553009453,0.22037564880690808,-0.7407318473111135,0.484010057528529,7.519511868057946,-1.637554085513167,0.9111251990503079,8,0.8679245283018868,0,0,0,0
COF/C,2025-09-30,-1,2.452958275647049,-1.0836593652566096,0.03257076145987602,10.906354848789356,-0.010836956657586012,0.5593968279603135,0.796,0.0392,0.004736847234161919,-0.04794304133630334,-0.014670201240112313,0.3757100884662856,0.5278623043821691,-0.15215221591588346,0.7886204673643513,-0.22922363940403778,0.8333333333333334,0.14252757745147837,1.1556371708614244,0.04816113948526881,0.32945054506653587,-0.41942916088004545,0.43475480132250005,7.519511868057946,-1.637554085513167,1.0218784998410737,8,0.9433962264150944,0,0,1,0
COF/PNC,2025-09-30,-1,3.4256296213941297,-3.0715357001904158,0.011942758553780913,28.574965281017896,-0.007402681398636727,0.6852059143973759,0.804,0.0222,0.004736847234161919,-0.04794304133630334,-0.014771091662286295,0.3757100884662856,0.12728552023830098,0.24842456822798464,0.8069196592187712,-0.1217137448213953,1.0,0.3889105621869874,1.5110957813231747,0.04816113948526881,0.1340168973553859,-2.631401842279365,0.2862924094508019,7.519511868057946,-1.637554085513167,1.0218784998410737,8,0.9811320754716981,1,1,1,1
AEP/XEL,2025-10-01,-1,2.186606881891576,1.4454124102162123,0.03206681613338912,19.70611363120708,0.0029198032834616377,0.5230643159044026,0.947,0.0018,0.004531932626478018,0.03492677078336737,0.03008311173741518,0.13787344339892282,0.25081847645015465,-0.11294503305123182,0.6094967393805889,-0.0864324234761863,0.9603174603174603,0.46079737711292884,0.8376504262429776,0.03631547808119565,0.0966699964715434,-1.0823311524861825,0.4354547203383833,7.194220012896365,-1.3694541793072252,1.1770045349787612,12,0.8490566037735849,0,0,0,0
CAT/MS,2025-10-01,1,2.221048535656931,1.3335602527029031,0.030977475096256122,27.588460726370734,0.012079229764519037,0.37789374763257344,0.727,0.0005,0.004531932626478018,0.0232071538736367,-0.0062903602604516,0.22228632723286168,0.4395189660946466,-0.2172326388617849,0.689852574420159,-0.3119588267875856,0.6984126984126984,0.2919248028427207,1.2794716487327396,0.05585442227288831,0.1889269042656465,-0.7820944419301755,0.43607017808312465,7.194220012896365,-1.3694541793072252,1.0958369848089553,12,0.8679245283018868,0,0,0,0
NEE/ED,2025-10-01,1,2.2972691279333377,1.1939441162406013,0.04724313984907312,44.996622799075766,0.009114801140996309,0.13544684539972304,1.688,0.0289,0.004531932626478018,0.06349659157190324,-0.00649806185546975,-0.04131560917267674,-0.023946879179345792,-0.017368729993330945,0.4398530378440967,-0.3044061924443736,0.35714285714285715,0.12864589585568015,1.6222464405577839,0.03631547808119565,0.2701974990417445,-1.3618710741388562,0.39530699439551914,7.194220012896365,-1.3694541793072252,1.0521517475877076,12,0.9056603773584906,0,0,0,0
CAT/GS,2025-10-01,1,2.643667277778756,1.2362209706893874,0.029735642030954273,40.04087452218301,0.011450946229439698,0.4527732612742903,0.576,0.0003,0.004531932626478018,0.0232071538736367,-0.008771069560724598,0.22228632723286168,0.47490870930343565,-0.25262238207057397,0.7287089535730048,-0.2759356922987145,0.7698412698412699,0.5813884536493745,1.0989469005910357,0.05585442227288831,0.1889269042656465,-0.7103517818056341,0.4062111592840741,7.194220012896365,-1.3694541793072252,1.0326076522433254,12,0.9622641509433962,0,0,0,0
CAT/BLK,2025-10-01,1,2.4058091889611495,0.7424356592302572,0.04086978010595088,50.39592205361802,0.009848074757462492,0.420530197957234,0.687,0.022,0.004531932626478018,0.0232071538736367,0.011537954976083675,0.22228632723286168,0.20869011967149564,0.013596207561366036,0.6154201888620912,-0.19488999090485715,0.8650793650793651,0.04476751149373213,0.9919422144897263,0.05585442227288831,0.1889269042656465,-0.7489146692743556,0.3849366400013615,7.194220012896365,-1.3694541793072252,0.9346683102165221,12,0.9245283018867925,0,0,0,0
PEG/XEL,2025-10-01,-1,2.106800474864076,0.22618741112632001,0.036213263225206516,28.869613754794898,-0.0003921525650474911,0.46649960967161763,0.62,0.0336,0.004531932626478018,0.0018186951692786835,0.03008311173741518,-0.03614899167191776,0.25081847645015465,-0.2869674681220724,0.46587253762668046,0.0006270720449371714,0.5634920634920635,0.10315231943914405,0.9421275046134336,0.03631547808119565,0.09727753440152975,-1.0757692766690254,0.49013252877827035,7.194220012896365,-1.3694541793072252,1.1770045349787612,12,0.7924528301886793,0,0,0,0
NEE/SO,2025-10-01,1,2.224961770456251,1.1837532292113069,0.027426032004228558,19.787749312062545,0.007436659664852236,0.3857580530275105,0.988,0.0187,0.004531932626478018,0.06349659157190324,0.004122431630417367,-0.04131560917267674,0.08379444065935715,-0.1251100498320339,0.5884839209654715,-0.20272586793796105,0.3888888888888889,0.13567822006361324,2.073409259244095,0.03631547808119565,0.28769076323291004,-2.4627368468146136,0.3138524889952439,7.194220012896365,-1.3694541793072252,1.0521517475877076,12,0.8867924528301887,0,0,0,0
MCO/SPGI,2025-10-02,1,3.1175479998180706,1.0295684427695027,0.021748190366640333,12.169788235937768,0.00830228599856024,0.8392393466527216,0.981,0.0405,0.004429965521640205,0.0198569513056146,-0.017284707035558178,0.02323930705498256,-0.07341462455382164,0.0966539316088042,0.8862559680024823,-0.0470166213497607,1.0,0.4555214878936569,0.9853368838593585,0.04434473629573186,0.36988156689169244,-0.08482653664728226,0.42532522982168663,7.032352252110304,-1.6272299804663621,1.3450824178389682,9,0.9622641509433962,0,0,1,0
TMO/HON,2025-10-03,1,2.017923642047182,1.0788030644041933,0.09776441090434472,41.91014079728603,0.04029352864935118,0.22255782571460414,1.317,0.0374,0.004347749982608173,0.15729688377647832,0.004122431484694822,-0.11704692481279366,0.03489461305781738,-0.15194153787061104,0.44882045542565135,-0.22626262971104721,0.5555555555555556,0.5683569555146998,2.07312366723287,0.06673086133531897,0.19424463476283022,-0.5079579125139252,0.5471777197979374,6.901839129999976,-1.7717234755300133,1.1459811787275216,12,0.7735849056603774,0,0,0,0
EOG/FANG,2025-10-03,-1,3.0718238063216874,-0.6843103350871602,0.03442045876073338,29.826245156244312,-0.011792702544159563,0.7775566659936411,1.063,0.0467,0.004347749982608173,-0.05682250777257192,-0.005275204032901826,-0.10426228896827539,-0.1593767482974915,0.0551144593292161,0.84083047957584,-0.06327381358219886,1.0,0.12856651528638197,0.7686935676027667,0.0569524552115159,0.09485048706351917,-0.9820761556278319,0.4671459675091409,6.901839129999976,-1.7717234755300133,0.9833067109789791,12,0.9811320754716981,0,0,0,0
MSFT/TMO,2025-10-03,-1,2.2458463331665413,-1.780291341631175,0.06969268312358251,56.49856688985232,-0.047829445774388864,0.0013168953703135465,1.202,0.0183,0.004347749982608173,0.011450135918876114,0.15729688377647832,0.2143027469970562,-0.11704692481279366,0.33134967180984987,0.20389736555201732,-0.20258047018170378,0.2857142857142857,0.9383418385413749,0.42186353946702293,0.14757938937805168,0.5179668991208276,-2.1449638747443007,0.4244967373424537,6.901839129999976,-1.7717234755300133,1.1459811787275216,12,0.8490566037735849,0,0,0,0
NEE/D,2025-10-07,1,2.069250894337167,1.5066290989499511,0.04558663549597788,14.399934336082342,0.015279357592233788,0.1948749254345788,1.484,0.0296,0.004447388059257013,0.09736727876318696,-0.0049164655545004265,0.008775711061963953,0.09352287025839878,-0.08474715919643483,0.5878319476128885,-0.3929570221783097,0.30952380952380953,0.09173157480448468,1.4599976775665513,0.05878568412658442,0.24261017750959263,-2.0423141147194874,0.3433491014562307,7.06000967315535,-1.476276467224758,1.1797765078038587,11,0.8113207547169812,0,0,0,0
PH/RTX,2025-10-07,-1,2.3410961859552617,-0.8299706176617945,0.022633265205785544,23.503148250112968,-0.0037947025998447187,0.25815283317631854,0.875,0.0285,0.004447388059257013,-0.009901850073761764,0.011527116137420634,0.19104251618908208,0.3337178178550744,-0.1426753016659923,0.4034570888170654,-0.14530425564074684,0.07936507936507936,0.46849609383035246,1.1732443976398954,0.05362956541808597,0.17880700843866726,-3.7477700184770657,0.3467933085310946,7.06000967315535,-1.476276467224758,1.0222464265362696,11,0.9056603773584906,1,0,1,1
MET/USB,2025-10-07,1,2.3233725330973436,1.2003439574845043,0.016764712972568492,15.542083050903308,0.004801056841915748,0.5182807308249546,0.785,0.0375,0.004447388059257013,0.00460281679737129,-0.017322779073259742,0.046511443755852255,0.12097131198171551,-0.07445986822586326,0.7376019185311525,-0.2193211877061979,0.7857142857142857,0.026654983193589013,1.1108415076990434,0.04902452865180797,0.15112101728949057,-1.529020936833573,0.40247421580629955,7.06000967315535,-1.476276467224758,0.8474067997912273,11,0.8679245283018868,1,0,1,1
ED/PEG,2025-10-07,1,2.3255572080012192,2.621329259886643,0.013389470768150382,39.68497486386527,0.009298399819646615,0.5206731916192235,0.817,0.0437,0.004447388059257013,-0.004786506806917501,-0.0358620522839459,-0.0047888401661770885,-0.09830499550559946,0.09351615533942237,0.31042410404545145,0.2102490875737721,0.31746031746031744,0.4821695003334862,0.7987906151513496,0.05878568412658442,-0.007535928574765927,-1.6600336174628307,0.2837395908357297,7.06000967315535,-1.476276467224758,0.9740885980520019,11,0.8867924528301887,1,0,1,0
CAT/GS,2025-10-08,1,2.8948428834314393,-0.12798883749098922,0.04048983137286578,41.787008356732144,0.0028402431089362156,0.3727046730049885,0.576,0.0003,0.004426473736209494,0.0433461124559722,-0.011523668589171088,0.25038173138653796,0.47012785088355447,-0.2197461194970165,0.7139897901929237,-0.34128511718793525,0.7301587301587301,0.46702310932772734,1.1498052453153718,0.05758564171716179,0.1879719924952058,-0.23595718897340417,0.4602559499445391,7.026809214581547,-1.425037123531455,1.0710261453983057,10,0.9622641509433962,0,0,0,0
CAT/BLK,2025-10-08,1,2.338157884580913,-0.24892365418950924,0.049047500573516006,69.81714510275094,0.0015370280826846416,0.44067554557036476,0.687,0.022,0.004426473736209494,0.0433461124559722,0.020754689428539308,0.25038173138653796,0.2252429629013033,0.025138768485234664,0.615326535112956,-0.17465098954259123,0.8253968253968254,0.011692446658182767,1.2440891283582696,0.05758564171716179,0.1879719924952058,-0.633363585533231,0.3995654010320005,7.026809214581547,-1.425037123531455,1.1053284514468222,10,0.8679245283018868,0,0,0,0
NEE/ED,2025-10-08,1,2.0627331949925956,-0.11043683375454627,0.05855164875699556,46.584397645095514,0.005373265751492941,0.15806962718819637,1.688,0.0289,0.004426473736209494,0.06603102032098107,0.026735210008105526,0.03291101941224728,0.01147578040337116,0.021435239008876117,0.4433762488584429,-0.28530662167024656,0.31746031746031744,0.33037347364957287,1.6731029500036518,0.05723807080659733,0.2589153772108193,-1.8742623658369433,0.3955048216983026,7.026809214581547,-1.425037123531455,1.1525572534901838,10,0.8113207547169812,0,0,0,0
CAT/MS,2025-10-08,1,2.6831555981424446,-0.04796959745687035,0.03993646159993045,31.6021622830255,0.0028150749963652306,0.348544966455652,0.727,0.0005,0.004426473736209494,0.0433461124559722,-0.00793505794279259,0.25038173138653796,0.396012388512216,-0.14563065712567802,0.6813532467542629,-0.33280828029861087,0.6587301587301587,0.17035032627899666,1.3424769154526575,0.05758564171716179,0.1879719924952058,-0.3066441696417691,0.47112205033851223,7.026809214581547,-1.425037123531455,1.0710261453983057,10,0.9433962264150944,0,0,0,0
NEE/SO,2025-10-08,1,2.9019682517895027,0.2620071113257376,0.03709591721903152,19.883440359984174,0.011607796450133032,0.4025696566949277,0.988,0.0187,0.004426473736209494,0.06603102032098107,0.014451984614997748,0.03291101941224728,0.0959185417064452,-0.06300752229419793,0.5904216779702681,-0.1878520212753404,0.3492063492063492,0.2949429883214027,2.1244880380962217,0.05723807080659733,0.2756321720477537,-2.1372913038527592,0.33885712464075807,7.026809214581547,-1.425037123531455,1.1525572534901838,10,0.9811320754716981,0,0,0,0
CAT/URI,2025-10-08,1,2.087092904408547,-0.2771508212263347,0.048683218503450414,97.58752342452964,0.0006142975705715175,0.3692724376927949,0.437,0.0041,0.004426473736209494,0.0433461124559722,0.03213903947025276,0.25038173138653796,0.23937959576247536,0.011002135624062603,0.7223065294459601,-0.3530340917531652,0.6825396825396826,0.3997779353737645,0.7641810189923399,0.05758564171716179,0.2359686163923954,-0.8497153215612209,0.530285965471359,7.026809214581547,-1.425037123531455,1.0710261453983057,10,0.8301886792452831,0,0,0,0
PH/APH,2025-10-09,-1,2.2153404201222275,-0.9214826108478695,0.045161875601347386,254.80535503042606,-0.014983185352385837,0.16862246086989052,0.848,0.0475,0.004733264428109941,-0.025922050827500875,0.02137531208617549,0.1695953746104859,0.70544566431023,-0.5358502896997441,0.6163504816250939,-0.44772802075520335,0.42063492063492064,0.2137505483735948,0.8502707516134904,0.058125506994865565,0.3210234608302465,-1.0471928156373107,0.3863755552863512,7.51382433977236,-1.2551465857179336,0.828146400359599,10,0.9056603773584906,0,0,1,0
MCO/SPGI,2025-10-09,1,2.1172687765560028,-0.4934601847569131,0.029034156456473,13.297406022594558,0.0004034461586555362,0.8388112437049234,0.981,0.0405,0.004733264428109941,0.021116447448649822,0.022775366579097067,0.08098635643705343,-0.03069804731833603,0.11168440375538946,0.8873334692060925,-0.048522225501169025,1.0,0.3806711417410892,0.9664341783300873,0.043377101269720844,0.4160959280426427,-0.3193818517838879,0.4985889712365085,7.51382433977236,-1.2551465857179336,1.1963308224308495,10,0.8867924528301887,0,0,1,0
TMO/HON,2025-10-10,1,2.02279849132484,0.19267583660182774,0.0894009847132592,45.132060041169986,0.0054219911869398466,0.24227967568742087,1.317,0.0374,0.005724198441612712,-0.03468146961596119,-0.03971642213338722,-0.12277876317216574,-0.009324621979336811,-0.11345414119282893,0.4512597800781402,-0.20898010439071935,0.5158730158730159,0.5803195493372335,1.9926927839484456,0.05189981721290898,0.17417009314545862,-0.36679450797994584,0.515335882739033,9.086883319014433,0.45773459398306926,1.0324308701171296,10,0.8301886792452831,0,0,0,0
COF/C,2025-10-10,-1,2.191325874351392,-0.7394973788226156,0.023908635899991763,10.774152888366844,-0.003927843091550905,0.6791820258281087,0.796,0.0392,0.005724198441612712,-0.057152944451259735,-0.039761054563012266,0.31551043875754825,0.42586220624685556,-0.1103517674893073,0.7875970276900791,-0.1084150018619704,0.7698412698412699,0.03237348958014712,1.2598071462646505,0.04649049218132093,0.12893069574543936,-0.580098305874229,0.4383143365671789,9.086883319014433,0.45773459398306926,0.9532072113862344,10,0.9056603773584906,1,0,1,1
TFC/BAC,2025-10-10,-1,2.837409569398825,-2.0543048628721703,0.018795651932360834,18.91809711380967,-0.01025396936201948,0.6772130665802623,0.705,0.0332,0.005724198441612712,-0.07312825724480776,-0.04008990000668122,0.052279521162197806,0.22078460184689197,-0.16850508068469416,0.8372645789090181,-0.1600515123287558,0.9603174603174603,0.5160188270335857,1.1342213416986826,0.04649049218132093,0.12903234620395077,-1.760903232443677,0.5168136778485654,9.086883319014433,0.45773459398306926,0.9482187198915165,10,0.9622641509433962,0,0,0,0
TFC/C,2025-10-10,-1,2.0161691143876537,-1.8479241345566644,0.021903581013081465,62.53459575334677,-0.009807856001962767,0.5826447593242166,0.58,0.033,0.005724198441612712,-0.07312825724480776,-0.039761054563012266,0.052279521162197806,0.42586220624685556,-0.37358268508465775,0.7950466661736642,-0.2124019068494476,0.7222222222222222,0.5914109984855942,0.9881922730473606,0.04649049218132093,0.12460340192559471,-1.981590949454196,0.46632338642432447,9.086883319014433,0.45773459398306926,0.9482187198915165,10,0.8113207547169812,0,0,0,0
MET/USB,2025-10-14,1,2.19829243143151,0.2686189876542513,0.019912571177141732,14.394729871591023,0.001909546757990994,0.5931057875411111,0.785,0.0375,0.006112617484443525,0.00169028984496844,-0.008669048943291902,0.014681611885237977,0.09070898290183216,-0.07602737101659418,0.7417519322358647,-0.14864614469475357,0.7619047619047619,0.04497298838812292,1.0752271483365594,0.04854151941806263,0.12686365027759783,-1.7100532162569761,0.4841212235110465,9.703479434101677,1.1322557544634666,1.1137793995685887,5,0.9056603773584906,1,1,1,1
CAT/BLK,2025-10-15,1,2.358000796654665,0.31122967020671854,0.05970255925928051,355.17752210377745,0.01240261131937192,0.5241390026195084,0.687,0.022,0.006108999528518736,0.0616505061833843,0.031756540775452535,0.2996934424744868,0.21464092958242809,0.08505251289205873,0.6329133031440264,-0.10877430052451798,0.8015873015873016,0.016264115955635733,1.2744480517748602,0.060614485938355105,0.1815102603829123,-0.1652363636314411,0.38103102727060506,9.697736107122848,1.1202291589892202,1.243269873327211,9,0.8867924528301887,0,0,0,0
CAT/MS,2025-10-15,1,2.388338492901798,0.12073530153349976,0.05275798698985443,37.170958545159436,0.012670645615694578,0.40753932697108797,0.727,0.0005,0.006108999528518736,0.0616505061833843,0.04399083170790785,0.2996934424744868,0.4163692472990528,-0.11667580482456597,0.6767780149838309,-0.269238688012743,0.6190476190476191,0.16483448406683704,1.2131615195313152,0.060614485938355105,0.19669307192951058,-0.25933466966185365,0.49889815658505327,9.697736107122848,1.1202291589892202,1.1810231012876005,9,0.9245283018867925,0,0,0,0
CAT/URI,2025-10-15,1,2.367008102354313,0.5162952501224065,0.06005366484694741,999.0,0.014415947643514634,0.42893539815327314,0.437,0.0041,0.006108999528518736,0.0616505061833843,0.0254485207834918,0.2996934424744868,0.22816910111483146,0.07152434135965535,0.7281412822500067,-0.2992058840967336,0.6587301587301587,0.6568868880492275,0.8151897822552658,0.060614485938355105,0.2011893965259406,-0.2709531295349771,0.5146978392693321,9.697736107122848,1.1202291589892202,1.180610166412763,9,0.9056603773584906,0,0,0,0
COF/PNC,2025-10-15,1,3.1125276465322513,4.3339062023394055,0.014025126532017733,28.19512615115826,0.01220953370833769,0.6484035473020879,0.804,0.0222,0.006108999528518736,0.014894299132948596,-0.03285642371634978,0.33541700486969717,0.015353761714697711,0.32006324315499945,0.7957988750959706,-0.14739532779388265,0.9444444444444444,0.5392218242091469,1.3025841181850673,0.050687888309162286,0.11968114457364531,-3.3623151663186306,0.20810703028302266,9.697736107122848,1.1202291589892202,1.1592467695328244,9,0.9622641509433962,1,1,1,1
CAT/GS,2025-10-15,1,3.0816737270448984,0.8401703292796499,0.0558896312238132,94.12819463737324,0.021446448478887645,0.3377120082024855,0.576,0.0003,0.006108999528518736,0.0616505061833843,-0.011110987044527398,0.2996934424744868,0.4172099175990045,-0.11751647512451768,0.6993935267882662,-0.3616815185857807,0.6904761904761905,0.796991938612907,1.1465409271382185,0.060614485938355105,0.18835829903828682,0.5324940525247355,0.4643521787486591,9.697736107122848,1.1202291589892202,1.180610166412763,9,0.9433962264150944,0,0,0,0
NEE/D,2025-10-15,1,2.160744000621496,0.18970192058105928,0.04805481585181495,12.79227123623883,-0.001848989190010266,0.16266875608361095,1.484,0.0296,0.006108999528518736,0.020609590139502032,0.01832215265439885,0.07753962995148012,0.13945307224018633,-0.06191344228870621,0.5849214916616892,-0.4222527355780782,0.2619047619047619,0.16925703368016976,1.499991370610818,0.049066948619056895,0.2591094612953474,-2.07145946139032,0.40163262859941135,9.697736107122848,1.1202291589892202,1.135737632539606,9,0.8490566037735849,0,0,0,0
